trade_id,source,trade_date,trade_time,symbol,isin,cusip,side,quantity,price,amount,currency,counterparty,trader,book,strategy,venue,settlement_date,status,attribute_1,attribute_2,attribute_3,attribute_4,attribute_5,attribute_6
TRD00003914,GoldmanSachs,2025-08-21,15:37:51,AAPL,US368622548,484179457,SELL,609300,452.16,3904960.14,GBP,BANK_A,TRADER_4,BOOK_8,STRAT_2,NASDAQ,2025-09-03,SETTLED,VAL_7513,VAL_5472,VAL_8538,VAL_4987,VAL_7703,VAL_9652
TRD00003915,Barclays,2025-08-21,11:39:34,NVDA,US196185423,440449186,SELL,504800,418.36,1297948.79,USD,BANK_A,TRADER_5,BOOK_6,STRAT_1,EUREX,2025-09-03,ALLOCATED,VAL_7312,VAL_1364,VAL_6970,VAL_6778,VAL_3186,VAL_8706
TRD00003916,Barclays,2025-08-14,15:54:03,AMZN,US383191631,905887143,SELL,845200,449.22,2661381.76,GBP,FUND_Y,TRADER_5,BOOK_9,STRAT_2,NASDAQ,2025-09-03,ALLOCATED,VAL_8511,VAL_1855,VAL_8519,VAL_5915,VAL_7756,VAL_6599
TRD00003917,JPMorgan,2025-08-31,16:53:01,AAPL,US721487416,323675087,BUY,864200,473.93,157337.74,GBP,FUND_Y,TRADER_10,BOOK_5,STRAT_5,LSE,2025-09-03,SETTLED,VAL_5993,VAL_7662,VAL_6524,VAL_5718,VAL_4428,VAL_4057
TRD00003918,Barclays,2025-08-24,13:10:26,AMD,US362606550,714936116,SELL,777500,264.76,2341937.49,GBP,BANK_B,TRADER_12,BOOK_3,STRAT_5,NYSE,2025-09-03,ALLOCATED,VAL_9235,VAL_4960,VAL_6212,VAL_1572,VAL_1689,VAL_2897
TRD00003919,JPMorgan,2025-08-11,11:32:02,MSFT,US266460192,619502611,SELL,486000,405.02,4732703.92,CHF,FUND_Y,TRADER_7,BOOK_10,STRAT_4,NYSE,2025-09-03,CONFIRMED,VAL_7946,VAL_5179,VAL_9103,VAL_3619,VAL_8159,VAL_8435
TRD00003920,GoldmanSachs,2025-09-01,11:45:32,AAPL,US990109978,318740013,SELL,625400,379.43,2343107.49,CHF,BANK_A,TRADER_16,BOOK_8,STRAT_3,NASDAQ,2025-09-03,CONFIRMED,VAL_3157,VAL_3168,VAL_3920,VAL_1569,VAL_2783,VAL_5560
TRD00003921,Bloomberg,2025-08-30,11:28:58,AMD,US150948089,750174507,SELL,885100,23.36,1225761.36,USD,FUND_Y,TRADER_8,BOOK_8,STRAT_2,NASDAQ,2025-09-03,ALLOCATED,VAL_1690,VAL_4119,VAL_5422,VAL_6015,VAL_5755,VAL_7616
TRD00003922,Bloomberg,2025-08-15,09:24:10,MSFT,US936482199,787584694,BUY,273000,210.67,2834253.68,EUR,FUND_X,TRADER_15,BOOK_9,STRAT_3,NYSE,2025-09-03,ALLOCATED,VAL_3656,VAL_1795,VAL_5115,VAL_5122,VAL_9193,VAL_2477
TRD00003923,Barclays,2025-08-19,11:45:11,TSLA,US586690231,272198384,BUY,374000,409.82,951864.06,JPY,FUND_Y,TRADER_5,BOOK_10,STRAT_2,EUREX,2025-09-03,PENDING,VAL_8384,VAL_1036,VAL_2407,VAL_1972,VAL_4112,VAL_5214
TRD00003924,Bloomberg,2025-08-26,14:34:39,IBM,US680465474,903305185,SELL,51000,409.32,2086842.61,JPY,HEDGE_Z,TRADER_9,BOOK_6,STRAT_1,NYSE,2025-09-03,PENDING,VAL_9063,VAL_7565,VAL_7304,VAL_8360,VAL_2123,VAL_7893
TRD00003925,Bloomberg,2025-08-20,16:51:46,GOOGL,US318945306,928500811,BUY,813000,288.98,1189703.05,JPY,BANK_A,TRADER_8,BOOK_3,STRAT_5,EUREX,2025-09-03,CONFIRMED,VAL_1230,VAL_9976,VAL_2949,VAL_6500,VAL_6116,VAL_3050
TRD00003926,Barclays,2025-08-06,14:06:21,AMD,US567716290,994299240,BUY,942300,26.5,1652875.77,GBP,BANK_B,TRADER_10,BOOK_10,STRAT_5,EUREX,2025-09-03,SETTLED,VAL_6510,VAL_9618,VAL_5050,VAL_5669,VAL_8255,VAL_9784
TRD00003927,Reuters,2025-08-07,14:54:25,MSFT,US212473016,875845030,BUY,958400,20.17,2995419.9,EUR,HEDGE_Z,TRADER_8,BOOK_7,STRAT_3,NASDAQ,2025-09-03,PENDING,VAL_3054,VAL_7523,VAL_4808,VAL_6108,VAL_1141,VAL_8232
TRD00003928,GoldmanSachs,2025-08-28,16:56:45,AMZN,US994531504,150090533,SELL,203000,75.93,2939562.26,JPY,BANK_B,TRADER_11,BOOK_4,STRAT_4,LSE,2025-09-03,PENDING,VAL_2946,VAL_6611,VAL_7244,VAL_4577,VAL_5475,VAL_2502
TRD00003929,GoldmanSachs,2025-08-06,11:01:35,NVDA,US249285052,992394900,BUY,934600,139.03,4708232.27,EUR,BANK_B,TRADER_8,BOOK_3,STRAT_2,LSE,2025-09-03,CONFIRMED,VAL_7093,VAL_3343,VAL_7510,VAL_6259,VAL_9551,VAL_6292
TRD00003930,Reuters,2025-08-31,09:02:55,AMD,US346301467,361349436,BUY,238600,171.74,2335141.57,EUR,BANK_A,TRADER_1,BOOK_3,STRAT_2,LSE,2025-09-03,CONFIRMED,VAL_6542,VAL_1992,VAL_4520,VAL_6720,VAL_9004,VAL_5882
TRD00003931,JPMorgan,2025-08-16,11:42:55,AMD,US473787021,463627215,BUY,847100,389.92,2506440.65,CHF,BANK_A,TRADER_17,BOOK_2,STRAT_1,NYSE,2025-09-03,SETTLED,VAL_5483,VAL_5996,VAL_5627,VAL_4984,VAL_6225,VAL_1466
TRD00003932,Bloomberg,2025-08-04,10:16:38,AMD,US189892980,117538817,BUY,863800,77.65,734584.69,CHF,FUND_Y,TRADER_19,BOOK_10,STRAT_5,LSE,2025-09-03,ALLOCATED,VAL_1914,VAL_3364,VAL_2423,VAL_1711,VAL_8568,VAL_8803
TRD00003933,Bloomberg,2025-08-26,15:39:18,AMD,US250768433,726151308,BUY,156600,123.21,2455163.53,CHF,FUND_Y,TRADER_1,BOOK_2,STRAT_1,EUREX,2025-09-03,CONFIRMED,VAL_5294,VAL_3664,VAL_8750,VAL_4121,VAL_7843,VAL_4989
TRD00003934,Bloomberg,2025-08-16,15:31:20,GOOGL,US729662862,864691138,SELL,470300,76.2,4232694.97,GBP,HEDGE_Z,TRADER_9,BOOK_4,STRAT_1,LSE,2025-09-03,CONFIRMED,VAL_9233,VAL_6391,VAL_9494,VAL_3977,VAL_7749,VAL_7162
TRD00003935,Reuters,2025-08-22,13:50:12,AMZN,US551992605,514887491,SELL,291900,133.13,2673912.39,GBP,BANK_A,TRADER_17,BOOK_2,STRAT_2,LSE,2025-09-03,ALLOCATED,VAL_2749,VAL_4953,VAL_2810,VAL_1246,VAL_9915,VAL_3473
TRD00003936,GoldmanSachs,2025-08-12,14:16:54,TSLA,US570165015,490410251,BUY,68900,320.22,2321193.94,EUR,BANK_B,TRADER_9,BOOK_7,STRAT_5,NASDAQ,2025-09-03,CONFIRMED,VAL_5228,VAL_6688,VAL_8134,VAL_7051,VAL_8549,VAL_1554
TRD00003937,JPMorgan,2025-08-16,14:53:57,NVDA,US364244629,371386063,BUY,103900,103.3,330519.27,EUR,HEDGE_Z,TRADER_16,BOOK_6,STRAT_1,LSE,2025-09-03,PENDING,VAL_2099,VAL_8689,VAL_1142,VAL_2608,VAL_6135,VAL_2819
TRD00003938,Reuters,2025-08-14,16:07:24,AMD,US415365518,718299522,SELL,115500,340.84,1114781.22,GBP,BANK_A,TRADER_19,BOOK_4,STRAT_2,EUREX,2025-09-03,SETTLED,VAL_5879,VAL_8359,VAL_8183,VAL_1153,VAL_5713,VAL_2559
TRD00003939,GoldmanSachs,2025-08-27,10:32:20,NVDA,US813587620,261864760,SELL,690900,344.66,4581097.64,EUR,BANK_A,TRADER_12,BOOK_3,STRAT_4,LSE,2025-09-03,SETTLED,VAL_2858,VAL_4464,VAL_5219,VAL_6310,VAL_8395,VAL_4109
TRD00003940,Bloomberg,2025-08-11,10:19:00,AMZN,US450392981,965538844,SELL,805100,333.53,1156769.62,JPY,HEDGE_Z,TRADER_19,BOOK_6,STRAT_5,EUREX,2025-09-03,CONFIRMED,VAL_2930,VAL_6397,VAL_9966,VAL_6809,VAL_4143,VAL_9581
TRD00003941,GoldmanSachs,2025-08-03,16:39:53,MSFT,US246220801,320493845,SELL,24700,225.2,1215392.44,CHF,FUND_X,TRADER_7,BOOK_3,STRAT_4,EUREX,2025-09-03,CONFIRMED,VAL_6318,VAL_2529,VAL_5764,VAL_7673,VAL_3338,VAL_8652
TRD00003942,GoldmanSachs,2025-08-07,11:31:52,IBM,US580137511,232445663,BUY,244000,277.16,3835908.11,GBP,FUND_X,TRADER_6,BOOK_1,STRAT_1,EUREX,2025-09-03,SETTLED,VAL_3919,VAL_2042,VAL_6856,VAL_6129,VAL_5062,VAL_5685
TRD00003943,Reuters,2025-08-08,10:10:00,TSLA,US433517286,371964606,SELL,411100,398.17,3101207.33,GBP,BANK_B,TRADER_4,BOOK_7,STRAT_1,NYSE,2025-09-03,PENDING,VAL_4306,VAL_8712,VAL_8951,VAL_1632,VAL_8115,VAL_6041
TRD00003944,GoldmanSachs,2025-08-07,10:30:10,IBM,US877486757,394126714,BUY,630700,420.54,1641179.58,USD,FUND_Y,TRADER_20,BOOK_9,STRAT_4,NASDAQ,2025-09-03,SETTLED,VAL_1193,VAL_4672,VAL_1985,VAL_3102,VAL_3878,VAL_6826
TRD00003945,JPMorgan,2025-08-08,13:18:58,TSLA,US424311099,772884998,BUY,256700,40.99,2756078.12,CHF,BANK_A,TRADER_6,BOOK_5,STRAT_1,NASDAQ,2025-09-03,CONFIRMED,VAL_3972,VAL_1488,VAL_8960,VAL_8422,VAL_7220,VAL_6540
TRD00003946,Bloomberg,2025-08-23,10:51:47,AMD,US645052112,819255292,BUY,669100,227.02,63886.38,GBP,BANK_A,TRADER_14,BOOK_9,STRAT_3,NASDAQ,2025-09-03,CONFIRMED,VAL_5175,VAL_5201,VAL_1428,VAL_8877,VAL_8182,VAL_1053
TRD00003947,Reuters,2025-08-12,10:12:23,NVDA,US295389573,459682064,BUY,367600,466.79,2047919.25,CHF,FUND_Y,TRADER_5,BOOK_1,STRAT_5,NYSE,2025-09-03,PENDING,VAL_7193,VAL_8238,VAL_3986,VAL_2666,VAL_9250,VAL_1209
TRD00003948,Barclays,2025-08-15,12:06:47,AMZN,US963868005,639855018,SELL,171600,362.21,1988610.67,GBP,BANK_B,TRADER_19,BOOK_6,STRAT_3,LSE,2025-09-03,ALLOCATED,VAL_8382,VAL_1855,VAL_2461,VAL_7598,VAL_1406,VAL_2107
TRD00003949,GoldmanSachs,2025-08-19,16:29:55,AAPL,US219779899,498573219,SELL,756900,55.25,4937713.28,USD,BANK_B,TRADER_5,BOOK_6,STRAT_3,NYSE,2025-09-03,ALLOCATED,VAL_9089,VAL_5618,VAL_6340,VAL_2320,VAL_4468,VAL_5222
TRD00003950,GoldmanSachs,2025-08-15,10:27:39,NVDA,US191345019,614565847,BUY,642700,305.62,2874152.46,USD,BANK_B,TRADER_11,BOOK_3,STRAT_5,LSE,2025-09-03,SETTLED,VAL_6487,VAL_4136,VAL_9342,VAL_6715,VAL_3384,VAL_6897
TRD00003951,JPMorgan,2025-08-21,09:49:43,IBM,US898889853,981971911,BUY,825900,12.53,1198288.71,GBP,BANK_A,TRADER_12,BOOK_2,STRAT_5,NASDAQ,2025-09-03,ALLOCATED,VAL_4705,VAL_6681,VAL_1258,VAL_4272,VAL_5841,VAL_9188
TRD00003952,Barclays,2025-08-16,16:59:24,TSLA,US851496350,874000807,BUY,64800,209.15,680670.94,EUR,FUND_Y,TRADER_2,BOOK_9,STRAT_3,EUREX,2025-09-03,PENDING,VAL_1697,VAL_4504,VAL_4134,VAL_2659,VAL_8975,VAL_2561
TRD00003953,Bloomberg,2025-08-26,15:42:23,AMZN,US713916577,336128856,BUY,608500,392.02,4872835.07,EUR,FUND_X,TRADER_18,BOOK_9,STRAT_4,LSE,2025-09-03,ALLOCATED,VAL_1387,VAL_9374,VAL_5604,VAL_6202,VAL_2105,VAL_2212
TRD00003954,GoldmanSachs,2025-08-02,13:06:14,AMZN,US562432878,773276125,BUY,386800,167.4,3843624.47,CHF,HEDGE_Z,TRADER_16,BOOK_7,STRAT_4,EUREX,2025-09-03,SETTLED,VAL_7511,VAL_7725,VAL_2989,VAL_7381,VAL_4314,VAL_8831
TRD00003955,Bloomberg,2025-08-20,09:54:21,GOOGL,US966682669,765129984,BUY,595600,381.83,2434331.26,GBP,BANK_A,TRADER_4,BOOK_1,STRAT_4,NASDAQ,2025-09-03,SETTLED,VAL_3813,VAL_8553,VAL_9256,VAL_9434,VAL_9743,VAL_2523
TRD00003956,JPMorgan,2025-08-09,09:54:13,AMZN,US149631243,311200389,BUY,623500,271.29,3173002.44,USD,HEDGE_Z,TRADER_2,BOOK_3,STRAT_5,NASDAQ,2025-09-03,PENDING,VAL_2725,VAL_4626,VAL_1668,VAL_4839,VAL_9345,VAL_9981
TRD00003957,JPMorgan,2025-08-14,09:52:45,MSFT,US520969697,406278937,BUY,47200,83.17,715875.27,EUR,BANK_A,TRADER_3,BOOK_6,STRAT_5,LSE,2025-09-03,SETTLED,VAL_2685,VAL_1389,VAL_6899,VAL_7852,VAL_8132,VAL_7664
TRD00003958,Reuters,2025-08-16,11:49:46,TSLA,US332439101,875156439,SELL,544400,386.16,4688647.52,CHF,HEDGE_Z,TRADER_16,BOOK_6,STRAT_4,LSE,2025-09-03,PENDING,VAL_4535,VAL_9577,VAL_6866,VAL_6721,VAL_8803,VAL_3553
TRD00003959,GoldmanSachs,2025-08-10,09:20:49,IBM,US195888536,169697486,SELL,671000,53.61,3873023.05,EUR,FUND_Y,TRADER_2,BOOK_6,STRAT_2,NASDAQ,2025-09-03,ALLOCATED,VAL_9362,VAL_4462,VAL_1186,VAL_6483,VAL_8127,VAL_2787
TRD00003960,Reuters,2025-08-22,15:41:35,AMD,US904228157,126022195,BUY,573100,59.39,1972030.09,JPY,BANK_B,TRADER_8,BOOK_7,STRAT_4,LSE,2025-09-03,SETTLED,VAL_1961,VAL_4016,VAL_3743,VAL_1657,VAL_3647,VAL_1171
TRD00003961,Bloomberg,2025-08-22,09:13:58,GOOGL,US328259992,698093366,BUY,297700,322.28,4147446.22,EUR,FUND_Y,TRADER_12,BOOK_8,STRAT_3,LSE,2025-09-03,PENDING,VAL_5679,VAL_9334,VAL_9706,VAL_1497,VAL_7597,VAL_4254
TRD00003962,Reuters,2025-08-07,12:42:42,GOOGL,US584979329,107194160,SELL,514000,434.94,4476636.51,CHF,BANK_A,TRADER_5,BOOK_9,STRAT_2,EUREX,2025-09-03,PENDING,VAL_8967,VAL_5797,VAL_3085,VAL_2734,VAL_9463,VAL_2754
TRD00003963,Bloomberg,2025-08-22,11:07:07,MSFT,US688411953,941830322,SELL,467400,345.84,560161.52,CHF,BANK_B,TRADER_18,BOOK_8,STRAT_4,LSE,2025-09-03,ALLOCATED,VAL_3473,VAL_3858,VAL_7389,VAL_7727,VAL_5311,VAL_7346
TRD00003964,GoldmanSachs,2025-08-13,13:20:04,MSFT,US245882357,387536162,SELL,426500,317.76,3534876.73,USD,BANK_A,TRADER_15,BOOK_7,STRAT_1,NASDAQ,2025-09-03,ALLOCATED,VAL_1471,VAL_4871,VAL_9107,VAL_4358,VAL_5609,VAL_6250
TRD00003965,Bloomberg,2025-08-16,11:20:12,MSFT,US237208354,790377553,SELL,427100,128.22,2707061.66,GBP,FUND_X,TRADER_8,BOOK_9,STRAT_3,NASDAQ,2025-09-03,CONFIRMED,VAL_5884,VAL_2438,VAL_6150,VAL_4952,VAL_6225,VAL_1814
TRD00003966,GoldmanSachs,2025-08-22,11:05:38,IBM,US658203288,391998570,SELL,853000,332.73,2073014.8,JPY,FUND_X,TRADER_7,BOOK_9,STRAT_5,NYSE,2025-09-03,ALLOCATED,VAL_9570,VAL_8821,VAL_7026,VAL_4868,VAL_5972,VAL_2664
TRD00003967,GoldmanSachs,2025-08-26,14:02:06,MSFT,US533077366,134093668,BUY,138100,335.44,4106355.63,CHF,FUND_X,TRADER_8,BOOK_8,STRAT_1,EUREX,2025-09-03,PENDING,VAL_2917,VAL_8080,VAL_8362,VAL_6463,VAL_9755,VAL_4489
TRD00003968,Barclays,2025-08-17,12:23:25,GOOGL,US702344782,176971847,SELL,774400,88.69,2415459.97,CHF,FUND_X,TRADER_7,BOOK_5,STRAT_2,NYSE,2025-09-03,PENDING,VAL_2610,VAL_6759,VAL_9831,VAL_4731,VAL_3200,VAL_4459
TRD00003969,Reuters,2025-08-14,10:48:30,TSLA,US672804438,675407721,BUY,492100,352.28,4370841.86,CHF,BANK_A,TRADER_14,BOOK_10,STRAT_1,LSE,2025-09-03,CONFIRMED,VAL_5681,VAL_4605,VAL_3373,VAL_1319,VAL_3374,VAL_1085
TRD00003970,GoldmanSachs,2025-08-16,12:01:39,NVDA,US617790526,323793735,SELL,224900,163.14,4975381.76,JPY,BANK_B,TRADER_2,BOOK_4,STRAT_4,NASDAQ,2025-09-03,CONFIRMED,VAL_1428,VAL_9037,VAL_5915,VAL_3308,VAL_1768,VAL_2067
TRD00003971,Bloomberg,2025-08-02,09:12:13,AMZN,US902188708,783449529,BUY,891300,279.11,4194328.16,USD,HEDGE_Z,TRADER_16,BOOK_5,STRAT_2,NASDAQ,2025-09-03,SETTLED,VAL_8036,VAL_7237,VAL_7303,VAL_4775,VAL_5563,VAL_9460
TRD00003972,JPMorgan,2025-08-26,10:42:34,NVDA,US787391038,859589752,BUY,822400,215.91,584279.34,GBP,HEDGE_Z,TRADER_11,BOOK_2,STRAT_5,NASDAQ,2025-09-03,PENDING,VAL_4231,VAL_1215,VAL_9912,VAL_5216,VAL_9865,VAL_4184
TRD00003973,Reuters,2025-08-10,11:54:00,MSFT,US880204818,720311760,SELL,489500,49.77,896403.07,CHF,BANK_B,TRADER_20,BOOK_8,STRAT_5,LSE,2025-09-03,PENDING,VAL_1710,VAL_1827,VAL_7561,VAL_4713,VAL_2831,VAL_9754
TRD00003974,Reuters,2025-08-21,14:06:03,AMD,US777823745,261274026,SELL,983200,357.62,2866725.41,CHF,FUND_Y,TRADER_12,BOOK_3,STRAT_1,NYSE,2025-09-03,CONFIRMED,VAL_3676,VAL_7018,VAL_7983,VAL_1484,VAL_5529,VAL_7821
TRD00003975,GoldmanSachs,2025-08-18,14:42:22,NVDA,US772526368,672819910,SELL,65100,145.76,607375.98,USD,BANK_B,TRADER_17,BOOK_5,STRAT_2,EUREX,2025-09-03,SETTLED,VAL_1783,VAL_6865,VAL_1429,VAL_7858,VAL_8561,VAL_7144
TRD00003976,Reuters,2025-08-15,16:42:46,TSLA,US119853668,767016469,BUY,163500,95.74,3390044.76,CHF,BANK_A,TRADER_14,BOOK_4,STRAT_1,EUREX,2025-09-03,ALLOCATED,VAL_6751,VAL_5642,VAL_7417,VAL_5481,VAL_8376,VAL_2382
TRD00003977,Bloomberg,2025-08-08,16:13:40,AMZN,US361110165,953102249,SELL,942400,356.74,2742125.62,JPY,BANK_A,TRADER_16,BOOK_10,STRAT_2,NYSE,2025-09-03,SETTLED,VAL_5836,VAL_5425,VAL_3466,VAL_5429,VAL_9826,VAL_7384
TRD00003978,JPMorgan,2025-08-23,12:27:09,AAPL,US993173836,950562407,BUY,532700,102.32,2458448.02,USD,HEDGE_Z,TRADER_17,BOOK_3,STRAT_2,NYSE,2025-09-03,CONFIRMED,VAL_3040,VAL_2930,VAL_9812,VAL_4277,VAL_1045,VAL_4722
TRD00003979,Bloomberg,2025-08-02,11:32:54,TSLA,US329251529,611528700,SELL,924200,393.09,3625881.95,GBP,FUND_Y,TRADER_17,BOOK_9,STRAT_1,LSE,2025-09-03,ALLOCATED,VAL_4180,VAL_9352,VAL_8055,VAL_6711,VAL_1657,VAL_3647
TRD00003980,Barclays,2025-08-31,16:52:19,NVDA,US710837200,172968801,BUY,616100,256.72,3341166.62,USD,BANK_B,TRADER_11,BOOK_10,STRAT_1,LSE,2025-09-03,CONFIRMED,VAL_3176,VAL_5773,VAL_8656,VAL_8211,VAL_9999,VAL_8620
TRD00003981,Reuters,2025-08-30,14:06:16,MSFT,US919427656,304667490,SELL,257000,348.71,4006988.83,CHF,HEDGE_Z,TRADER_16,BOOK_3,STRAT_3,LSE,2025-09-03,CONFIRMED,VAL_5490,VAL_6877,VAL_7784,VAL_5355,VAL_7324,VAL_2992
TRD00003982,GoldmanSachs,2025-08-28,14:47:07,AMD,US544783519,354317279,SELL,35900,136.27,1381550.27,JPY,BANK_A,TRADER_19,BOOK_8,STRAT_5,EUREX,2025-09-03,PENDING,VAL_2024,VAL_6966,VAL_4595,VAL_8438,VAL_1397,VAL_1091
TRD00003983,Barclays,2025-08-18,16:26:23,AAPL,US914015159,725009260,BUY,901400,153.28,4871379.87,EUR,FUND_X,TRADER_14,BOOK_4,STRAT_4,EUREX,2025-09-03,CONFIRMED,VAL_3913,VAL_3249,VAL_2306,VAL_6560,VAL_1229,VAL_2685
TRD00003984,Reuters,2025-08-20,12:25:53,IBM,US480427763,515241451,SELL,147600,498.29,2732811.97,GBP,HEDGE_Z,TRADER_13,BOOK_1,STRAT_3,NASDAQ,2025-09-03,SETTLED,VAL_5425,VAL_7517,VAL_9500,VAL_8857,VAL_8350,VAL_1119
TRD00003985,GoldmanSachs,2025-08-05,14:28:31,GOOGL,US756154055,536983920,BUY,689200,275.09,4837137.11,EUR,FUND_Y,TRADER_8,BOOK_8,STRAT_5,LSE,2025-09-03,PENDING,VAL_4176,VAL_4946,VAL_8183,VAL_5203,VAL_8455,VAL_4873
TRD00003986,GoldmanSachs,2025-08-07,13:11:03,GOOGL,US567992129,192645496,BUY,632900,289.1,3136740.17,EUR,HEDGE_Z,TRADER_17,BOOK_2,STRAT_3,EUREX,2025-09-03,CONFIRMED,VAL_1086,VAL_2940,VAL_7047,VAL_9615,VAL_4596,VAL_3942
TRD00003987,Bloomberg,2025-08-26,12:40:21,NVDA,US286270185,591946225,SELL,402100,360.12,1184680.51,EUR,FUND_Y,TRADER_14,BOOK_3,STRAT_4,NASDAQ,2025-09-03,CONFIRMED,VAL_1692,VAL_8187,VAL_4058,VAL_4060,VAL_3762,VAL_2419
TRD00003988,Reuters,2025-08-08,16:54:13,AMZN,US229667583,433100850,BUY,414200,152.56,1677307.36,USD,FUND_Y,TRADER_3,BOOK_8,STRAT_1,EUREX,2025-09-03,ALLOCATED,VAL_1529,VAL_7673,VAL_2759,VAL_7579,VAL_2577,VAL_3013
TRD00003989,Bloomberg,2025-08-06,16:24:47,MSFT,US749138735,747462887,SELL,643500,130.85,1225737.01,EUR,BANK_A,TRADER_2,BOOK_4,STRAT_5,LSE,2025-09-03,ALLOCATED,VAL_6272,VAL_3757,VAL_8932,VAL_8956,VAL_8649,VAL_3830
TRD00003990,Bloomberg,2025-08-15,09:08:11,IBM,US554501960,854820835,BUY,800400,415.79,4149592.85,CHF,BANK_B,TRADER_18,BOOK_10,STRAT_2,LSE,2025-09-03,CONFIRMED,VAL_1582,VAL_8161,VAL_4419,VAL_8064,VAL_3901,VAL_7154
TRD00003991,Barclays,2025-08-14,12:53:46,TSLA,US683598143,913985486,SELL,930600,277.19,1725744.43,EUR,FUND_X,TRADER_20,BOOK_10,STRAT_5,NYSE,2025-09-03,CONFIRMED,VAL_6435,VAL_6535,VAL_6612,VAL_8857,VAL_2162,VAL_5498
TRD00003992,GoldmanSachs,2025-08-22,11:44:29,IBM,US352735443,752133480,SELL,446900,107.61,2244034.03,EUR,BANK_A,TRADER_18,BOOK_5,STRAT_2,EUREX,2025-09-03,SETTLED,VAL_6466,VAL_5217,VAL_1225,VAL_5334,VAL_8292,VAL_4292
TRD00003993,JPMorgan,2025-08-19,09:21:26,TSLA,US670331620,491174308,BUY,288700,421.95,4953782.51,USD,BANK_A,TRADER_13,BOOK_10,STRAT_4,EUREX,2025-09-03,PENDING,VAL_7684,VAL_3181,VAL_4287,VAL_3563,VAL_3556,VAL_6390
TRD00003994,JPMorgan,2025-08-23,15:37:15,AMD,US217301810,998157642,SELL,271900,326.28,2863713.19,EUR,HEDGE_Z,TRADER_19,BOOK_2,STRAT_1,NYSE,2025-09-03,ALLOCATED,VAL_8148,VAL_7697,VAL_4269,VAL_4966,VAL_1901,VAL_2801
TRD00003995,JPMorgan,2025-08-02,14:38:40,NVDA,US351607543,522027411,SELL,351200,197.49,1406212.02,USD,HEDGE_Z,TRADER_7,BOOK_1,STRAT_2,NYSE,2025-09-03,SETTLED,VAL_1044,VAL_5014,VAL_4859,VAL_9681,VAL_8126,VAL_7721
TRD00003996,JPMorgan,2025-08-09,10:53:40,GOOGL,US885694906,811422382,SELL,557700,70.83,2953798.99,CHF,BANK_B,TRADER_2,BOOK_1,STRAT_5,NASDAQ,2025-09-03,PENDING,VAL_1102,VAL_9265,VAL_2926,VAL_1058,VAL_8021,VAL_8951
TRD00003997,Bloomberg,2025-08-22,12:36:48,IBM,US246444800,543632763,SELL,347400,297.55,968065.26,JPY,FUND_Y,TRADER_4,BOOK_7,STRAT_1,LSE,2025-09-03,PENDING,VAL_4533,VAL_8331,VAL_2073,VAL_4577,VAL_3594,VAL_9213
TRD00003998,Reuters,2025-08-08,13:33:08,IBM,US499963508,587386575,BUY,90400,327.22,1297639.16,GBP,BANK_A,TRADER_5,BOOK_7,STRAT_1,NYSE,2025-09-03,ALLOCATED,VAL_5549,VAL_9447,VAL_1512,VAL_3606,VAL_6689,VAL_6791
TRD00003999,JPMorgan,2025-08-28,12:57:13,AMD,US456941547,617519131,BUY,176300,15.35,406759.94,GBP,FUND_X,TRADER_3,BOOK_2,STRAT_4,NYSE,2025-09-03,CONFIRMED,VAL_9881,VAL_9542,VAL_8253,VAL_6820,VAL_9776,VAL_9837
TRD00004000,Bloomberg,2025-08-30,10:37:35,TSLA,US506010961,471763993,BUY,581800,223.74,2106388.55,CHF,BANK_B,TRADER_18,BOOK_6,STRAT_3,NYSE,2025-09-03,CONFIRMED,VAL_1032,VAL_4051,VAL_4025,VAL_3874,VAL_9053,VAL_6879
TRD00004001,GoldmanSachs,2025-08-17,14:15:43,AMZN,US412260231,572308599,BUY,696800,350.23,4972583.52,CHF,BANK_B,TRADER_16,BOOK_9,STRAT_1,LSE,2025-09-03,SETTLED,VAL_1557,VAL_6145,VAL_3650,VAL_8842,VAL_5204,VAL_4715
TRD00004002,Reuters,2025-08-09,10:46:27,MSFT,US508692123,443383188,SELL,867900,235.05,3605961.72,GBP,BANK_A,TRADER_15,BOOK_7,STRAT_1,EUREX,2025-09-03,ALLOCATED,VAL_9472,VAL_8354,VAL_4479,VAL_9353,VAL_5688,VAL_4167
TRD00004003,GoldmanSachs,2025-08-13,10:40:49,AMD,US619612216,627986673,SELL,373200,411.4,3947201.2,USD,HEDGE_Z,TRADER_1,BOOK_2,STRAT_3,LSE,2025-09-03,SETTLED,VAL_5584,VAL_8384,VAL_4423,VAL_1601,VAL_5786,VAL_1309
TRD00004004,Reuters,2025-08-07,09:43:47,AAPL,US521740297,834119911,SELL,872400,228.44,2094371.26,USD,BANK_A,TRADER_19,BOOK_8,STRAT_3,NYSE,2025-09-03,PENDING,VAL_7703,VAL_3790,VAL_8896,VAL_3166,VAL_9821,VAL_9085
TRD00004005,Bloomberg,2025-08-18,14:17:27,AAPL,US891579616,683846387,SELL,925700,279.82,164746.06,CHF,BANK_B,TRADER_2,BOOK_9,STRAT_3,LSE,2025-09-03,SETTLED,VAL_9153,VAL_2986,VAL_3147,VAL_6441,VAL_4316,VAL_5578
