accruedInterest,allocationStatus,book,clearingHouse,comments,commission,confirmationStatus,counterparty,counterpartyCountry,counterpartyId,counterpartyType,createdDate,currency,cusip,dV01,dealId,delta,desk,duration,exchange,externalOrderId,fees,gamma,instrumentId,instrumentName,instrumentType,isElectronic,isin,lastModifiedDate,maturityDate,notional,pV01,parentOrderId,platformOrderId,portfolio,price,prime,productType,quantity,settlementAmount,settlementDate,settlementStatus,side,status,strategy,ticker,tradeDate,trader,traderId,valueDate,vega,venue,yield
,Pending,Credit Trading,jscc,,3427.54,Confirmed,BNP Paribas,SG,CP0036,Broker,2025-08-05T17:24:31,JPY,919347651,1120.9,DEAL00009772,,Structured,,NYSE,EXT51895035,144.86,,INST000180,JNJ Swap,Swap,True,US4472580142,2025-08-05T20:24:31,,3377456.7,1232.99,,P00009772,CreditTrading-8,1498.3113,,Swap,2254,3381029.1,2025-08-06,Unsettled,buy,completed,Arbitrage,JNJ,2025-08-05,Trader020,T0002,2025-08-06,,Electronic,
,Allocated,Futures Trading,ice,,2788.01,Pending,Wells Fargo,CA,CP0083,Institution,2024-09-11T17:24:31,USD,169643275,,DEAL00009773,,Arbitrage,,NYSE,EXT14134032,165.18,,INST002776,GS CDS,CDS,True,US3437013845,2024-09-12T10:24:31,2032-04-29,2425150.04,,,P00009773,FuturesTrading-7,39.3035,Wells Fargo,CDS,61703,2428103.23,2024-09-15,Pending,buy,failed,Hedging,GS,2024-09-11,Trader043,T0049,2024-09-15,,Electronic,
,Pending,FX Trading,cme,Trade 9774 - Special handling required,7263.77,Rejected,JP Morgan,CH,CP0025,Broker,2025-03-28T17:24:31,CHF,560736505,,DEAL00009774,,Market Making,,NYSE,EXT13547546,121.72,,INST005260,GS ETF,ETF,True,US6917511050,2025-03-29T10:24:31,2028-08-11,4558241.62,,,P00009774,FXTrading-2,1671.7587,Deutsche Bank,ETF,2726,4565627.11,2025-03-31,Settled,sell,pending,Mean Reversion,GS,2025-03-28,Trader034,T0035,2025-03-31,,Voice,
,Allocated,FX Trading,ice,,5816.65,Rejected,Barclays,JP,CP0025,Institution,2025-07-10T17:24:31,GBP,,,DEAL00009775,,Flow Trading,,NYSE,EXT15313533,209.9,,INST007678,JNJ CDS,CDS,True,US7110259137,2025-07-11T08:24:31,,5401350.28,,PARENT000569,P00009775,FXTrading-1,4701.5003,BNP Paribas,CDS,1148,5407376.83,2025-07-13,Pending,sell,pending,Hedging,JNJ,2025-07-10,Trader029,T0037,2025-07-13,,Electronic,
,Pending,Commodities,dtcc,,3192.34,Unconfirmed,UBS,FR,CP0077,Broker,2025-02-26T17:24:31,USD,,,DEAL00009776,,Prop Trading,,NYSE,,38.77,,INST001687,MS Commodity,Commodity,True,US3514186885,2025-02-27T05:24:31,2025-11-18,1966779.2,,,P00009776,Commodities-9,809.9421,,Commodity,2428,1970010.31,2025-03-01,Pending,buy,cancelled,Market Making,MS,2025-02-26,Trader034,T0027,2025-03-01,,Voice,
,Pending,Credit Trading,cme,,7694.75,Pending,Morgan Stanley,AU,CP0094,Institution,2024-10-08T17:24:31,CAD,661690099,,DEAL00009777,,Flow Trading,,NASDAQ,EXT22110192,415.94,,INST001147,UNH FX Spot,FX Spot,False,US5156814294,2024-10-08T20:24:31,,4551400.94,,,P00009777,CreditTrading-7,1011.5365,,FX Spot,4499,4559511.63,2024-10-11,Pending,sell,pending,Mean Reversion,UNH,2024-10-08,Trader025,T0022,2024-10-11,,Electronic,
,Partial,ETF Trading,lch,,12554.35,Rejected,Credit Suisse,JP,CP0054,Institution,2025-07-30T17:24:31,EUR,551849057,,DEAL00009778,,Electronic,,NASDAQ,EXT03490859,887.64,,INST002497,JNJ Future,Future,False,US2099423129,2025-07-31T02:24:31,,9281127.63,,,P00009778,ETFTrading-7,1212.7568,,Future,7652,9294569.62,2025-08-04,Failed,buy,completed,Relative Value,JNJ,2025-07-30,Trader007,T0048,2025-08-04,,Voice,
,Allocated,Prime Brokerage,ice,Trade 9779 - Special handling required,12519.71,Pending,Goldman Sachs,SG,CP0061,Institution,2025-06-29T17:24:31,GBP,551810163,,DEAL00009779,,Electronic,,NASDAQ,EXT63287278,120.66,,INST007014,PFE Equity,Equity,True,,2025-06-30T02:24:31,2028-10-07,7477646.13,,,P00009779,PrimeBrokerage-2,4099.4724,,Equity,1824,7490286.5,2025-07-02,Unsettled,sell,partial,Relative Value,PFE,2025-06-29,Trader043,T0027,2025-07-02,,Electronic,
,Unallocated,Commodities,cme,,2179.88,Pending,Mizuho,JP,CP0075,Broker,2025-06-20T17:24:31,GBP,,,DEAL00009780,,Arbitrage,,NYSE,EXT40190375,117.03,,INST006534,MSFT FX Forward,FX Forward,True,US5700236231,2025-06-21T10:24:31,,1619232.39,,,P00009780,Commodities-7,2112.4428,Wells Fargo,FX Forward,766,1621529.3,2025-06-25,Settled,sell,partial,Arbitrage,MSFT,2025-06-20,Trader039,T0023,2025-06-25,,Electronic,
,Partial,Emerging Markets,eurex,,14754.3,Rejected,JP Morgan,FR,CP0046,Institution,2025-06-23T17:24:31,JPY,955676893,,DEAL00009781,,Arbitrage,,NYSE,EXT95079965,486.41,,INST006069,JPM FX Forward,FX Forward,True,US8476052808,2025-06-24T16:24:31,,8042408.54,,PARENT000156,P00009781,EmergingMarkets-7,1813.1621,,FX Forward,4435,8057649.25,2025-06-25,Pending,sell,completed,Momentum,JPM,2025-06-23,Trader029,T0038,2025-06-25,,Voice,
,Unallocated,Emerging Markets,lch,,5874.75,Pending,Barclays,CH,CP0037,Institution,2024-08-31T17:24:31,GBP,862554697,,DEAL00009782,,Delta One,,NYSE,EXT50175314,198.42,,INST002493,MSFT Equity,Equity,True,US5693987501,2024-09-01T15:24:31,2030-11-02,7032857.29,,PARENT000928,P00009782,EmergingMarkets-3,1993.3115,,Equity,3528,7038930.46,2024-09-05,Failed,sell,partial,Market Making,MSFT,2024-08-31,Trader034,T0026,2024-09-05,,Electronic,
,Partial,FX Trading,eurex,,284.2,Unconfirmed,BNP Paribas,FR,CP0072,Broker,2025-03-23T17:24:31,EUR,,,DEAL00009783,,Market Making,,NYSE,EXT80615461,33.15,,INST003023,JNJ Forward,Forward,True,,2025-03-24T01:24:31,2027-09-09,1159507.61,,PARENT000226,P00009783,FXTrading-5,4348.6803,Barclays,Forward,266,1159824.96,2025-03-27,Failed,sell,pending,Hedging,JNJ,2025-03-23,Trader037,T0031,2025-03-27,,Voice,
,Partial,Options Trading,lch,,3226.6,Confirmed,Bank of America,HK,CP0100,Broker,2024-11-24T17:24:31,USD,380847530,,DEAL00009784,-0.4901,Exotics,,NASDAQ,EXT51335163,210.14,0.034791,INST004892,AAPL Option,Option,False,US9488275687,2024-11-24T23:24:31,,2623989.57,,,P00009784,OptionsTrading-1,3207.7763,,Option,818,2627426.31,2024-11-25,Pending,sell,failed,Mean Reversion,AAPL,2024-11-24,Trader011,T0042,2024-11-25,91.46,Voice,
,Unallocated,Derivatives,jscc,,2014.02,Unconfirmed,Credit Suisse,US,CP0013,Institution,2025-06-08T17:24:31,GBP,293027407,,DEAL00009785,,Prop Trading,,NASDAQ,EXT76732550,16.17,,INST001017,META CDS,CDS,True,US7602552943,2025-06-09T02:24:31,2026-06-23,1398798.65,,,P00009785,Derivatives-1,3651.6231,,CDS,383,1400828.84,2025-06-11,Pending,sell,pending,Relative Value,META,2025-06-08,Trader020,T0018,2025-06-11,,Electronic,
,Allocated,Options Trading,cme,,925.44,Rejected,Goldman Sachs,JP,CP0031,Institution,2025-07-02T17:24:31,JPY,598262000,,DEAL00009786,-0.1219,Flow Trading,,NYSE,,58.34,0.003714,INST003140,MSFT Option,Option,True,US1127600123,2025-07-02T21:24:31,,2127734.35,,PARENT000319,P00009786,OptionsTrading-1,2531.585,Wells Fargo,Option,840,2128718.13,2025-07-07,Failed,buy,pending,Momentum,MSFT,2025-07-02,Trader017,T0049,2025-07-07,13.14,Voice,
,Unallocated,Structured Products,lch,,49.93,Pending,Goldman Sachs,JP,CP0016,Broker,2025-06-14T17:24:31,GBP,,,DEAL00009787,,Structured,,NYSE,EXT79420750,3.55,,INST007010,UNH Future,Future,False,US5390159089,2025-06-14T21:24:31,,46973.71,,,P00009787,StructuredProducts-6,1505.3117,Nomura,Future,31,47027.19,2025-06-15,Settled,buy,partial,Relative Value,UNH,2025-06-14,Trader046,T0011,2025-06-15,,Electronic,
,Partial,Prime Brokerage,dtcc,,6672.3,Unconfirmed,Mizuho,FR,CP0037,Broker,2025-02-18T17:24:31,CHF,977492789,,DEAL00009788,,Market Making,,NYSE,EXT24347259,146.57,,INST004135,CVX CDS,CDS,True,,2025-02-19T13:24:31,2030-09-19,7235409.33,,,P00009788,PrimeBrokerage-4,2392.4813,,CDS,3024,7242228.2,2025-02-20,Pending,sell,cancelled,Mean Reversion,CVX,2025-02-18,Trader016,T0042,2025-02-20,,Voice,
6017.57,Pending,Equity Trading,ice,,11113.87,Rejected,Citigroup,DE,CP0044,Institution,2025-03-11T17:24:31,JPY,688401561,5604.18,DEAL00009789,,Market Making,11.85,NYSE,,136.26,,INST002493,UNH Bond,Bond,False,US1669698357,2025-03-11T23:24:31,2034-09-04,6237287.7,6164.6,,P00009789,EquityTrading-5,120.4788,Morgan Stanley,Bond,51770,6248537.83,2025-03-16,Failed,buy,cancelled,Hedging,UNH,2025-03-11,Trader041,T0005,2025-03-16,,Voice,0.0564
,Unallocated,Structured Products,ice,,1471.75,Pending,RBC Capital,DE,CP0100,Institution,2025-03-31T17:24:31,CAD,969724298,,DEAL00009790,,Electronic,,NYSE,,96.98,,INST000816,JNJ Commodity,Commodity,True,US5457703047,2025-04-01T05:24:31,,1678221.57,,,P00009790,StructuredProducts-10,2840.0091,,Commodity,590,1679790.3,2025-04-03,Pending,buy,completed,Relative Value,JNJ,2025-03-31,Trader015,T0026,2025-04-03,,Voice,
,Partial,Bond Trading,dtcc,,2374.75,Confirmed,JP Morgan,AU,CP0002,Institution,2024-09-03T17:24:31,EUR,,,DEAL00009791,,Delta One,,NYSE,EXT20684098,475.9,,INST004208,C Equity,Equity,False,US1243747289,2024-09-03T20:24:31,,6222394.92,,PARENT000613,P00009791,BondTrading-8,2186.3107,,Equity,2846,6225245.57,2024-09-08,Failed,buy,cancelled,Mean Reversion,C,2024-09-03,Trader045,T0025,2024-09-08,,Voice,
,Unallocated,Credit Trading,lch,,10803.52,Unconfirmed,Wells Fargo,FR,CP0089,Broker,2025-06-19T17:24:31,CHF,431491468,,DEAL00009792,,Flow Trading,,NASDAQ,EXT67833257,320.59,,INST005628,META ETF,ETF,True,,2025-06-20T09:24:31,2031-08-06,6667850.34,,PARENT000972,P00009792,CreditTrading-10,2928.7388,,ETF,2276,6678974.45,2025-06-22,Pending,sell,partial,Arbitrage,META,2025-06-19,Trader049,T0047,2025-06-22,,Electronic,
,Unallocated,ETF Trading,ice,,5094.27,Unconfirmed,Wells Fargo,FR,CP0066,Institution,2025-04-07T17:24:31,JPY,346977692,,DEAL00009793,,Exotics,,NYSE,EXT19026967,142.97,,INST003895,TSLA Commodity,Commodity,True,US4551968487,2025-04-07T18:24:31,,3263609.79,,,P00009793,ETFTrading-2,2111.9669,,Commodity,1545,3268847.03,2025-04-11,Failed,buy,completed,Hedging,TSLA,2025-04-07,Trader011,T0022,2025-04-11,,Electronic,
,Pending,Options Trading,eurex,,5580.01,Pending,Jefferies,FR,CP0076,Broker,2025-04-17T17:24:31,CAD,671750530,,DEAL00009794,-0.4058,Prop Trading,,NYSE,,154.63,0.091108,INST000657,GOOGL Option,Option,False,US8775942865,2025-04-17T23:24:31,2027-10-26,3301759.24,,,P00009794,OptionsTrading-2,1739.0754,,Option,1898,3307493.88,2025-04-22,Failed,sell,partial,Market Making,GOOGL,2025-04-17,Trader007,T0006,2025-04-22,73.25,Voice,
,Pending,Emerging Markets,eurex,,13039.42,Confirmed,HSBC,HK,CP0098,Institution,2025-07-21T17:24:31,JPY,,,DEAL00009795,,Structured,,NYSE,,120.29,,INST000590,BAC FX Forward,FX Forward,False,US1834935708,2025-07-21T21:24:31,,6958157.8,,,P00009795,EmergingMarkets-1,644.8173,,FX Forward,10790,6971317.51,2025-07-26,Failed,sell,completed,Directional,BAC,2025-07-21,Trader013,T0010,2025-07-26,,Voice,
,Unallocated,Emerging Markets,cme,,4762.78,Unconfirmed,UBS,CH,CP0011,Institution,2024-09-17T17:24:31,AUD,419380529,,DEAL00009796,,Prop Trading,,NYSE,EXT62554156,207.66,,INST006107,LLY Equity,Equity,False,US3528549438,2024-09-17T20:24:31,,5323085.04,,,P00009796,EmergingMarkets-5,3061.9645,,Equity,1738,5328055.48,2024-09-18,Failed,buy,completed,Directional,LLY,2024-09-17,Trader032,T0018,2024-09-18,,Electronic,
,Allocated,Derivatives,eurex,,11721.96,Rejected,Jefferies,SG,CP0044,Institution,2024-12-22T17:24:31,JPY,249699223,,DEAL00009797,,Structured,,NYSE,,545.78,,INST005815,BAC Future,Future,False,US9925241102,2024-12-22T21:24:31,,7224588.12,,PARENT000825,P00009797,Derivatives-9,4993.327,,Future,1446,7236855.86,2024-12-27,Failed,sell,pending,Arbitrage,BAC,2024-12-22,Trader026,T0050,2024-12-27,,Electronic,
,Allocated,Options Trading,cme,,5114.2,Rejected,Wells Fargo,HK,CP0090,Institution,2025-06-06T17:24:31,AUD,769456792,,DEAL00009798,,Market Making,,NYSE,EXT22092021,261.31,,INST009007,GS Forward,Forward,True,US3977984333,2025-06-07T00:24:31,,7517878.47,,,P00009798,OptionsTrading-10,1547.4998,,Forward,4858,7523253.98,2025-06-09,Settled,buy,failed,Market Making,GS,2025-06-06,Trader014,T0025,2025-06-09,,Electronic,
,Unallocated,Derivatives,ice,,5633.32,Unconfirmed,Citigroup,CA,CP0040,Broker,2025-05-10T17:24:31,AUD,,7290.62,DEAL00009799,,Prop Trading,,NYSE,EXT93577293,601.63,,INST005199,MS Swap,Swap,True,US7369898719,2025-05-11T17:24:31,,6082564.9,8019.68,,P00009799,Derivatives-4,920.4886,,Swap,6607,6088799.85,2025-05-12,Unsettled,sell,partial,Relative Value,MS,2025-05-10,Trader006,T0010,2025-05-12,,Voice,
,Unallocated,Prime Brokerage,cme,Trade 9800 - Special handling required,5723.62,Confirmed,Goldman Sachs,AU,CP0098,Broker,2025-02-21T17:24:31,GBP,,,DEAL00009800,,Prop Trading,,NYSE,EXT02988787,52.35,,INST008185,HSBC ETF,ETF,False,US6513171869,2025-02-22T17:24:31,2029-12-28,3530275.62,,,P00009800,PrimeBrokerage-4,518.1289,Barclays,ETF,6813,3536051.59,2025-02-24,Unsettled,sell,partial,Arbitrage,HSBC,2025-02-21,Trader044,T0020,2025-02-24,,Voice,
,Partial,ETF Trading,ice,,1217.23,Confirmed,Citigroup,FR,CP0006,Institution,2025-03-08T17:24:31,CHF,426250191,,DEAL00009801,,Structured,,NASDAQ,EXT40809182,347.03,,INST009655,UNH Forward,Forward,True,US8704220921,2025-03-09T07:24:31,,5472292.81,,,P00009801,ETFTrading-1,254.9663,,Forward,21462,5473857.07,2025-03-11,Pending,sell,completed,Momentum,UNH,2025-03-08,Trader030,T0011,2025-03-11,,Electronic,
,Pending,Bond Trading,jscc,,2999.99,Pending,RBC Capital,HK,CP0021,Institution,2024-12-07T17:24:31,USD,,,DEAL00009802,,Market Making,,NYSE,,91.46,,INST001838,HSBC Index,Index,True,US7634759328,2024-12-07T18:24:31,,3288846.76,,PARENT000576,P00009802,BondTrading-2,2083.2813,,Index,1578,3291938.21,2024-12-08,Settled,buy,pending,Arbitrage,HSBC,2024-12-07,Trader005,T0004,2024-12-08,,Electronic,
,Allocated,Options Trading,cme,,5711.95,Unconfirmed,UBS,HK,CP0044,Institution,2025-01-13T17:24:31,CHF,,,DEAL00009803,,Prop Trading,,NYSE,EXT38796247,299.74,,INST009632,WFC Index,Index,False,US9864262098,2025-01-14T07:24:31,,7303074.78,,,P00009803,OptionsTrading-10,3616.9637,,Index,2019,7309086.47,2025-01-18,Failed,buy,partial,Event Driven,WFC,2025-01-13,Trader025,T0047,2025-01-18,,Electronic,
,Pending,Equity Trading,eurex,,11358.37,Confirmed,BNP Paribas,HK,CP0084,Broker,2025-07-22T17:24:31,JPY,230348575,,DEAL00009804,,Prop Trading,,NYSE,EXT94066214,203.73,,INST000977,CVX Equity,Equity,True,,2025-07-22T19:24:31,,9688739.05,,,P00009804,EquityTrading-3,3986.6262,,Equity,2430,9700301.15,2025-07-25,Settled,sell,pending,Mean Reversion,CVX,2025-07-22,Trader041,T0006,2025-07-25,,Electronic,
,Partial,Emerging Markets,ice,,5129.24,Rejected,Deutsche Bank,HK,CP0044,Institution,2025-05-03T17:24:31,CHF,,,DEAL00009805,,Exotics,,NYSE,EXT44789661,335.8,,INST001550,META FX Spot,FX Spot,True,,2025-05-03T19:24:31,2031-07-05,7997538.81,,,P00009805,EmergingMarkets-3,3757.5191,,FX Spot,2128,8003003.85,2025-05-06,Failed,buy,cancelled,Hedging,META,2025-05-03,Trader040,T0007,2025-05-06,,Voice,
,Unallocated,Bond Trading,cme,,2718.51,Confirmed,Barclays,AU,CP0095,Institution,2024-09-28T17:24:31,JPY,,,DEAL00009806,,Arbitrage,,NASDAQ,EXT47239760,167.18,,INST008286,MS CDS,CDS,True,US3191949619,2024-09-29T07:24:31,,5457432.71,,,P00009806,BondTrading-10,919.5079,Citigroup,CDS,5935,5460318.4,2024-10-01,Failed,sell,partial,Market Making,MS,2024-09-28,Trader036,T0034,2024-10-01,,Voice,
,Partial,Structured Products,lch,Trade 9807 - Special handling required,466.44,Pending,RBC Capital,CH,CP0034,Broker,2025-05-23T17:24:31,CAD,,,DEAL00009807,,Flow Trading,,NYSE,,100.56,,INST001112,HSBC ETF,ETF,True,US9061091659,2025-05-24T12:24:31,,1279381.63,,PARENT000326,P00009807,StructuredProducts-5,2629.8127,JP Morgan,ETF,486,1279948.63,2025-05-25,Unsettled,sell,cancelled,Arbitrage,HSBC,2025-05-23,Trader036,T0005,2025-05-25,,Voice,
,Unallocated,ETF Trading,eurex,,2910.73,Unconfirmed,Jefferies,JP,CP0098,Institution,2025-02-22T17:24:31,JPY,,,DEAL00009808,-0.9249,Structured,,NYSE,EXT14553220,109.2,0.099949,INST001078,TSLA Option,Option,False,,2025-02-23T03:24:31,,1619866.51,,PARENT000552,P00009808,ETFTrading-7,4599.9059,,Option,352,1622886.44,2025-02-24,Failed,sell,cancelled,Momentum,TSLA,2025-02-22,Trader033,T0011,2025-02-24,59.14,Voice,
,Allocated,Bond Trading,dtcc,,10176.6,Pending,JP Morgan,US,CP0010,Institution,2025-03-15T17:24:31,EUR,,,DEAL00009809,,Flow Trading,,NYSE,EXT54587031,432.99,,INST001375,JPM Equity,Equity,True,US1032907543,2025-03-16T11:24:31,,8953014.76,,,P00009809,BondTrading-9,1355.8549,,Equity,6603,8963624.35,2025-03-17,Pending,buy,partial,Event Driven,JPM,2025-03-15,Trader014,T0043,2025-03-17,,Voice,
,Allocated,Derivatives,lch,,7083.25,Unconfirmed,Mizuho,JP,CP0080,Institution,2025-06-08T17:24:31,USD,420643828,,DEAL00009810,,Electronic,,NYSE,,837.63,,INST004651,GS Equity,Equity,True,US6465616330,2025-06-09T02:24:31,,8863999.07,,,P00009810,Derivatives-5,1811.8509,RBC Capital,Equity,4892,8871919.95,2025-06-11,Pending,buy,completed,Arbitrage,GS,2025-06-08,Trader034,T0046,2025-06-11,,Electronic,
,Partial,FX Trading,lch,,7936.64,Pending,UBS,SG,CP0066,Broker,2024-10-13T17:24:31,CHF,,,DEAL00009811,,Flow Trading,,NYSE,EXT50694719,79.63,,INST000232,SHEL Index,Index,True,US2703125287,2024-10-13T20:24:31,,5448411.71,,,P00009811,FXTrading-7,4730.5971,,Index,1151,5456427.98,2024-10-17,Pending,buy,completed,Arbitrage,SHEL,2024-10-13,Trader009,T0045,2024-10-17,,Voice,
,Pending,Derivatives,eurex,,13393.42,Pending,JP Morgan,SG,CP0028,Institution,2024-12-28T17:24:31,CHF,335779374,,DEAL00009812,,Structured,,NYSE,EXT33635970,883.19,,INST005369,AMZN Commodity,Commodity,True,US8677729378,2024-12-28T22:24:31,,9013074.33,,,P00009812,Derivatives-5,1154.4216,JP Morgan,Commodity,7807,9027350.94,2024-12-31,Pending,sell,cancelled,Market Making,AMZN,2024-12-28,Trader041,T0020,2024-12-31,,Electronic,
,Pending,Options Trading,dtcc,Trade 9813 - Special handling required,62.01,Unconfirmed,Mizuho,FR,CP0011,Broker,2024-08-27T17:24:31,JPY,735440680,,DEAL00009813,,Structured,,NYSE,EXT29988853,3.34,,INST003076,GS CDS,CDS,True,,2024-08-27T18:24:31,2025-02-28,63499.22,,,P00009813,OptionsTrading-2,911.171,,CDS,69,63564.57,2024-08-29,Unsettled,buy,cancelled,Momentum,GS,2024-08-27,Trader030,T0035,2024-08-29,,Electronic,
,Allocated,Futures Trading,dtcc,,78.9,Pending,Goldman Sachs,AU,CP0083,Institution,2025-01-24T17:24:31,CAD,,,DEAL00009814,0.6712,Arbitrage,,NYSE,EXT31684260,2.05,0.00374,INST004053,SHEL Option,Option,True,,2025-01-25T01:24:31,,47324.39,,,P00009814,FuturesTrading-8,1399.8931,Bank of America,Option,33,47405.34,2025-01-29,Settled,buy,pending,Market Making,SHEL,2025-01-24,Trader011,T0036,2025-01-29,94.53,Electronic,
,Unallocated,Derivatives,cme,,11779.93,Confirmed,Goldman Sachs,JP,CP0018,Institution,2024-09-02T17:24:31,USD,421054231,,DEAL00009815,0.0098,Exotics,,NYSE,EXT36536890,626.39,0.03729,INST006640,XOM Option,Option,True,US1623689148,2024-09-03T05:24:31,,7158746.69,,PARENT000682,P00009815,Derivatives-8,4667.9704,Deutsche Bank,Option,1533,7171153.01,2024-09-06,Unsettled,sell,cancelled,Mean Reversion,XOM,2024-09-02,Trader047,T0011,2024-09-06,58.57,Voice,
,Partial,Options Trading,lch,,8327.25,Unconfirmed,Jefferies,FR,CP0020,Broker,2025-04-16T17:24:31,JPY,247889601,,DEAL00009816,,Flow Trading,,NYSE,,523.64,,INST006570,MRK Commodity,Commodity,True,US6887915506,2025-04-17T16:24:31,2031-09-17,7827527.53,,PARENT000685,P00009816,OptionsTrading-8,2499.7782,,Commodity,3131,7836378.42,2025-04-20,Unsettled,sell,completed,Mean Reversion,MRK,2025-04-16,Trader026,T0049,2025-04-20,,Electronic,
,Allocated,Emerging Markets,jscc,,843.36,Rejected,Jefferies,AU,CP0065,Institution,2025-01-01T17:24:31,CAD,638334014,7004.14,DEAL00009817,,Electronic,,NYSE,EXT51626165,75.15,,INST004402,TTE Swap,Swap,False,US8884108779,2025-01-01T19:24:31,,940604.03,7704.55,,P00009817,EmergingMarkets-1,651.4081,,Swap,1443,941522.54,2025-01-03,Pending,buy,failed,Directional,TTE,2025-01-01,Trader030,T0007,2025-01-03,,Electronic,
,Pending,Futures Trading,cme,,5.21,Confirmed,RBC Capital,HK,CP0039,Broker,2025-02-04T17:24:31,JPY,,,DEAL00009818,,Market Making,,NYSE,EXT26882251,2.02,,INST003217,MS Future,Future,True,US4388727374,2025-02-05T11:24:31,,25824.83,,,P00009818,FuturesTrading-7,2781.0824,,Future,9,25832.06,2025-02-08,Unsettled,buy,completed,Momentum,MS,2025-02-04,Trader013,T0018,2025-02-08,,Voice,
8532.99,Allocated,Derivatives,dtcc,,6081.99,Unconfirmed,BNP Paribas,AU,CP0057,Institution,2025-03-11T17:24:31,EUR,,9003.2,DEAL00009819,,Electronic,13.13,NYSE,EXT01505454,320.9,,INST003775,BP Bond,Bond,True,US6731661718,2025-03-11T21:24:31,,4676156.17,9903.52,,P00009819,Derivatives-9,4587.0529,HSBC,Bond,1019,4682559.06,2025-03-16,Pending,buy,failed,Relative Value,BP,2025-03-11,Trader024,T0027,2025-03-16,,Electronic,0.0717
,Allocated,Credit Trading,jscc,,2592.81,Rejected,Credit Suisse,US,CP0075,Broker,2025-01-22T17:24:31,USD,673002820,3875.81,DEAL00009820,,Prop Trading,,NYSE,EXT24101068,160.96,,INST005564,MSFT Swap,Swap,True,US1088023837,2025-01-22T20:24:31,,1696443.1,4263.39,,P00009820,CreditTrading-6,3584.034,,Swap,473,1699196.87,2025-01-24,Pending,sell,pending,Directional,MSFT,2025-01-22,Trader039,T0011,2025-01-24,,Voice,
,Allocated,Equity Trading,dtcc,,2219.81,Unconfirmed,Goldman Sachs,UK,CP0060,Broker,2025-03-07T17:24:31,AUD,722878681,,DEAL00009821,,Electronic,,NYSE,,523.71,,INST005021,SHEL FX Spot,FX Spot,True,US5262771792,2025-03-08T07:24:31,,7651670.93,,PARENT000615,P00009821,EquityTrading-2,3647.3208,Deutsche Bank,FX Spot,2097,7654414.45,2025-03-12,Unsettled,buy,completed,Relative Value,SHEL,2025-03-07,Trader019,T0045,2025-03-12,,Electronic,
,Partial,Prime Brokerage,lch,,2506.91,Rejected,Jefferies,CH,CP0100,Broker,2025-04-07T17:24:31,JPY,,,DEAL00009822,,Prop Trading,,NYSE,EXT20208322,171.3,,INST006022,TTE CDS,CDS,True,US6607327611,2025-04-08T03:24:31,,4528774.69,,PARENT000907,P00009822,PrimeBrokerage-3,1245.5281,,CDS,3636,4531452.9,2025-04-10,Failed,buy,cancelled,Mean Reversion,TTE,2025-04-07,Trader040,T0018,2025-04-10,,Voice,
,Partial,Options Trading,jscc,,6294.62,Rejected,BNP Paribas,AU,CP0064,Broker,2024-10-18T17:24:31,AUD,,,DEAL00009823,,Delta One,,NYSE,,401.6,,INST008697,UNH Equity,Equity,False,US8440809313,2024-10-19T06:24:31,,4378032.81,,,P00009823,OptionsTrading-10,3688.5798,,Equity,1186,4384729.03,2024-10-20,Failed,sell,pending,Market Making,UNH,2024-10-18,Trader009,T0023,2024-10-20,,Electronic,
,Partial,ETF Trading,jscc,,7043.31,Pending,Nomura,JP,CP0043,Institution,2024-11-15T17:24:31,USD,216330387,,DEAL00009824,,Arbitrage,,NYSE,,379.95,,INST005473,META Index,Index,True,US7394905123,2024-11-16T10:24:31,,4839535.34,,,P00009824,ETFTrading-4,1920.392,,Index,2520,4846958.6,2024-11-16,Failed,buy,partial,Market Making,META,2024-11-15,Trader049,T0026,2024-11-16,,Voice,
,Pending,Derivatives,lch,Trade 9825 - Special handling required,8658.5,Confirmed,JP Morgan,JP,CP0033,Institution,2025-03-14T17:24:31,AUD,987325975,,DEAL00009825,,Structured,,NYSE,EXT40362251,421.48,,INST007754,TSLA Equity,Equity,False,,2025-03-15T17:24:31,2031-05-11,8262583.76,,PARENT000086,P00009825,Derivatives-4,4502.5395,,Equity,1835,8271663.74,2025-03-18,Pending,buy,cancelled,Relative Value,TSLA,2025-03-14,Trader046,T0014,2025-03-18,,Voice,
